paper_id,table_id,caption,row_count,column_count,title,doi,year,journal,source_json
after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c,table_candidate_4,,19,3,Thin hybrid electrolyte based on garnet-type lithium-ion conductor Li_7La_3Zr_2O_12 for 12 V-class bipolar batteries,,2015,,信息提取结果/after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c/sse_extraction.json
after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c,table_candidate_5,,56,3,Thin hybrid electrolyte based on garnet-type lithium-ion conductor Li_7La_3Zr_2O_12 for 12 V-class bipolar batteries,,2015,,信息提取结果/after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c/sse_extraction.json
after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c,table_candidate_6,,4,4,Thin hybrid electrolyte based on garnet-type lithium-ion conductor Li_7La_3Zr_2O_12 for 12 V-class bipolar batteries,,2015,,信息提取结果/after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c/sse_extraction.json
after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c,table_candidate_7,,6,2,Thin hybrid electrolyte based on garnet-type lithium-ion conductor Li_7La_3Zr_2O_12 for 12 V-class bipolar batteries,,2015,,信息提取结果/after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c/sse_extraction.json
after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c,table_candidate_8,,6,3,Thin hybrid electrolyte based on garnet-type lithium-ion conductor Li_7La_3Zr_2O_12 for 12 V-class bipolar batteries,,2015,,信息提取结果/after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c/sse_extraction.json
after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c,table_candidate_9,,11,3,Thin hybrid electrolyte based on garnet-type lithium-ion conductor Li_7La_3Zr_2O_12 for 12 V-class bipolar batteries,,2015,,信息提取结果/after360_170-Thin_hybrid_electrolyte_based_on_garnet_type_lithium_ion_conductor_Li7La3Zr2O12_for_12_V_c/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_3,Table 3 Some examples of SPE cycled at high temperatures.,2,6,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_1,,6,7,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_2,,8,7,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_3,,7,7,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_4,,6,4,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_5,,5,7,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_6,,6,2,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_7,Table 3,6,4,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_8,Table 3,10,6,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_9,,2,4,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_10,,16,4,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_11,,5,9,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_12,,6,5,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_13,,7,13,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_14,,7,13,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_15,,7,4,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_16,"Both dissociation and recombination rates ( k_diss and k_rec ) are linked via the fraction of free lithium ions, \delta (see equation in Table 1). Fig. 8 shows the discharge capacity value as a function of the fraction of free lithium ions for different lithium concentration at C/20 and solid polymer electrolyte thickness of 100 \mu m.",7,4,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli,table_candidate_17,"<table><tr><td> c_Li^+ </td><td>concentration of lithium-ions, mol/m3</td></tr><tr><td> c_0,Li^+ </td><td>initial concentration of lithium-ions, mol/m3</td></tr><tr><td> c_Li </td><td>solid lithium concentration, mol/m3</td></tr><tr><td> c_Li,max </td><td>maximal lithium activity in the positive electrode, mol/m3</td></tr><tr><td> c_Li,min </td><td>minimum lithium concentration in the positive electrode, mol/m3</td></tr><tr><td> c_n^- </td><td>concentration of negative ions, mol/m3</td></tr><tr...",6,10,Solid polymer electrolytes based on lithium bis (trifluoromethanesulfonyl)imide/poly(vinylidene fluoride -co-hexafluoropropylene) for safer rechargeable lithium-ion batteries,,2019,,信息提取结果/after360_171-Solid_polymer_electrolytes_based_on_lithium_bis_trifluoromethanesulfonyl_imide_poly_vinyli/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_1,Table 1 LiPF _6 /PPGDA and LiPF _6 /PEO density vs LiPF _6 concentration at 1 atm and 300 K.,6,5,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_2,"Table 2 Material parameters, geometrical features, initial and boundary conditions.",7,3,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_1,,4,2,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_2,,3,6,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_3,,3,5,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_4,,5,6,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_5,,3,5,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_6,,5,6,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_7,,3,5,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_8,,3,6,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_9,,3,8,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_10,,3,5,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_11,,3,8,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_12,,3,5,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_13,,3,8,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_14,"Fig. 7. The system conductivity changes within the SPE for different values of its Young's modulus. The results refer to the solid polymer electrolyte layers of different width w. Continuous lines refer to \Omega = 1.5 \times 10^-4 \, m^3 \, mol^-1 , dashed lines refer to \Omega = 1.1 \times 10^-4 \, m^3 \, mol^-1 , and dotted lines refer to the combination of values \alpha_ub (the same color is used to identify a w value). (For interpretation of the references to color in this figure legend, t...",4,4,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_15,"Fig. 9. Steady state profiles of the ionic concentration (a) and pressure (b) distributions within the solid polymer electrolyte. The x-coordinate along the width of the SPE is normalized by the width w itself, while the ionic concentration and the pressure are normalized by the initial concentration c^0 = 1500 \, mol m^-3 and the Young's modulus, respectively. The results refer to j_bc = 0 and \overlinek = 5 \times^-3 \mu m^-1 (green curves). Label mech indicates the solution of the mechanical...",3,5,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_16,,3,4,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str,table_candidate_17,,3,4,Electrochemical-mechanical modeling of solid polymer electrolytes: Impact of mechanical stresses on Li-ion battery performance,,2018,,信息提取结果/after360_172-Electrochemical_mechanical_modeling_of_solid_polymer_electrolytes_Impact_of_mechanical_str/sse_extraction.json
after360_173-Microwave_assisted_reactive_sintering_and_lithium_ion_conductivity_of_Li1_3Al0_3Ti1_7_PO4,table_1,Fig. 2. (a) Rietveld refinement plot of LATP ceramic sintered at 890 °C for 10 min and then milled as a powder...,7,2,Microwave-assisted reactive sintering and lithium ion conductivity of Li_1.3Al_0.3Ti_1.7(PO_4)_3 solid electrolyte,,,,信息提取结果/after360_173-Microwave_assisted_reactive_sintering_and_lithium_ion_conductivity_of_Li1_3Al0_3Ti1_7_PO4/sse_extraction.json
after360_173-Microwave_assisted_reactive_sintering_and_lithium_ion_conductivity_of_Li1_3Al0_3Ti1_7_PO4,table_2,Fig. 2. (b) High Temperature (HT)-XRD patterns...,4,2,Microwave-assisted reactive sintering and lithium ion conductivity of Li_1.3Al_0.3Ti_1.7(PO_4)_3 solid electrolyte,,,,信息提取结果/after360_173-Microwave_assisted_reactive_sintering_and_lithium_ion_conductivity_of_Li1_3Al0_3Ti1_7_PO4/sse_extraction.json
after360_173-Microwave_assisted_reactive_sintering_and_lithium_ion_conductivity_of_Li1_3Al0_3Ti1_7_PO4,table_3,Nyquist plot data points,6,3,Microwave-assisted reactive sintering and lithium ion conductivity of Li_1.3Al_0.3Ti_1.7(PO_4)_3 solid electrolyte,,,,信息提取结果/after360_173-Microwave_assisted_reactive_sintering_and_lithium_ion_conductivity_of_Li1_3Al0_3Ti1_7_PO4/sse_extraction.json
after360_173-Microwave_assisted_reactive_sintering_and_lithium_ion_conductivity_of_Li1_3Al0_3Ti1_7_PO4,table_4,Porosity vs Conductivity comparison,7,2,Microwave-assisted reactive sintering and lithium ion conductivity of Li_1.3Al_0.3Ti_1.7(PO_4)_3 solid electrolyte,,,,信息提取结果/after360_173-Microwave_assisted_reactive_sintering_and_lithium_ion_conductivity_of_Li1_3Al0_3Ti1_7_PO4/sse_extraction.json
after360_173-Microwave_assisted_reactive_sintering_and_lithium_ion_conductivity_of_Li1_3Al0_3Ti1_7_PO4,table_5,Arrhenius plot data,7,2,Microwave-assisted reactive sintering and lithium ion conductivity of Li_1.3Al_0.3Ti_1.7(PO_4)_3 solid electrolyte,,,,信息提取结果/after360_173-Microwave_assisted_reactive_sintering_and_lithium_ion_conductivity_of_Li1_3Al0_3Ti1_7_PO4/sse_extraction.json
after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil,table_1,,0,,In situ Raman spectroscopy of Li_xCoO_2 cathode in Li/Li_3PO_4/LiCoO_2 all-solid-state thin-film lithium battery,,,,信息提取结果/after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil/sse_extraction.json
after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil,table_3,,0,,In situ Raman spectroscopy of Li_xCoO_2 cathode in Li/Li_3PO_4/LiCoO_2 all-solid-state thin-film lithium battery,,,,信息提取结果/after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil/sse_extraction.json
after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil,table_candidate_2,,9,16,In situ Raman spectroscopy of Li_xCoO_2 cathode in Li/Li_3PO_4/LiCoO_2 all-solid-state thin-film lithium battery,,,,信息提取结果/after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil/sse_extraction.json
after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil,table_candidate_4,,15,3,In situ Raman spectroscopy of Li_xCoO_2 cathode in Li/Li_3PO_4/LiCoO_2 all-solid-state thin-film lithium battery,,,,信息提取结果/after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil/sse_extraction.json
after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil,table_candidate_5,,8,5,In situ Raman spectroscopy of Li_xCoO_2 cathode in Li/Li_3PO_4/LiCoO_2 all-solid-state thin-film lithium battery,,,,信息提取结果/after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil/sse_extraction.json
after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil,table_candidate_6,,9,11,In situ Raman spectroscopy of Li_xCoO_2 cathode in Li/Li_3PO_4/LiCoO_2 all-solid-state thin-film lithium battery,,,,信息提取结果/after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil/sse_extraction.json
after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil,table_candidate_7,,9,11,In situ Raman spectroscopy of Li_xCoO_2 cathode in Li/Li_3PO_4/LiCoO_2 all-solid-state thin-film lithium battery,,,,信息提取结果/after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil/sse_extraction.json
after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil,table_candidate_8,,10,3,In situ Raman spectroscopy of Li_xCoO_2 cathode in Li/Li_3PO_4/LiCoO_2 all-solid-state thin-film lithium battery,,,,信息提取结果/after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil/sse_extraction.json
after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil,table_candidate_9,,8,5,In situ Raman spectroscopy of Li_xCoO_2 cathode in Li/Li_3PO_4/LiCoO_2 all-solid-state thin-film lithium battery,,,,信息提取结果/after360_174-In_situ_Raman_spectroscopy_of_LixCoO2_cathode_in_Li_Li3PO4_LiCoO2_all_solid_state_thin_fil/sse_extraction.json
after360_175-Effect_of_montmorillonite_on_the_ionic_conductivity_and_electrochemical_properties_of_a_co,table_1,Table 1 Tensile properties of PVDF/PVA and PVDF/PVA/MMT composite membrane.,2,5,Effect of montmorillonite on the ionic conductivity and electrochemical properties of a composite solid polymer electrolyte based on polyvinylidenedifluoride/polyvinyl alcohol matrix for lithium ion batteries,,2015,,信息提取结果/after360_175-Effect_of_montmorillonite_on_the_ionic_conductivity_and_electrochemical_properties_of_a_co/sse_extraction.json
after360_175-Effect_of_montmorillonite_on_the_ionic_conductivity_and_electrochemical_properties_of_a_co,table_2,Table 2 PVDF/PVA and PVDF/PVA/IL resistance and related data in different temperature.,4,4,Effect of montmorillonite on the ionic conductivity and electrochemical properties of a composite solid polymer electrolyte based on polyvinylidenedifluoride/polyvinyl alcohol matrix for lithium ion batteries,,2015,,信息提取结果/after360_175-Effect_of_montmorillonite_on_the_ionic_conductivity_and_electrochemical_properties_of_a_co/sse_extraction.json
after360_175-Effect_of_montmorillonite_on_the_ionic_conductivity_and_electrochemical_properties_of_a_co,table_3,Table 3 Parameters of two membranes for lithium migration.,1,3,Effect of montmorillonite on the ionic conductivity and electrochemical properties of a composite solid polymer electrolyte based on polyvinylidenedifluoride/polyvinyl alcohol matrix for lithium ion batteries,,2015,,信息提取结果/after360_175-Effect_of_montmorillonite_on_the_ionic_conductivity_and_electrochemical_properties_of_a_co/sse_extraction.json
after360_175-Effect_of_montmorillonite_on_the_ionic_conductivity_and_electrochemical_properties_of_a_co,table_candidate_1,"Fig. 4 shows typical displacement-load curves of PVDF/PVA and PVDF/PVA/MMT composite membrane. The mechanical parameters derived from the curves are listed in Table 1. As we can see, the tensile strength value of PVDF/PVA/MMT (2.24 MPa) bore higher than that of PVDF/PVA (1.17 MPa) membrane which calculates from their respective values of maximum load and displacement [28]. The interface of polymer hinders the migration of inorganic particles and stays them on the interface area, then forms a co...",10,3,Effect of montmorillonite on the ionic conductivity and electrochemical properties of a composite solid polymer electrolyte based on polyvinylidenedifluoride/polyvinyl alcohol matrix for lithium ion batteries,,2015,,信息提取结果/after360_175-Effect_of_montmorillonite_on_the_ionic_conductivity_and_electrochemical_properties_of_a_co/sse_extraction.json
